ResponseId,Image.Set,Image,Location,Preference,RCP,Scenic,MR1.Experience,MR2.Access,MR3.Engagement
R_7mUxqE2rmpOXhDL,3,4,GRTE_PBC,2,8.5,Y,-1.7168106,-0.643635356,-1.264354454
R_7O86wW9XV5w8r23,3,1,YELL_MWN,3,4.5,N,0.885517591,1.325469025,1.457157063
R_7O86wW9XV5w8r23,3,2,YELL_MWS,3,8.5,N,0.885517591,1.325469025,1.457157063
R_7O86wW9XV5w8r23,3,3,GRTE_MMT,3,4.5,Y,0.885517591,1.325469025,1.457157063
R_7O86wW9XV5w8r23,3,4,GRTE_PBC,3,8.5,Y,0.885517591,1.325469025,1.457157063
R_7vw8DdBEdfAWJMb,3,1,YELL_MWN,3,4.5,N,1.00862954,0.698108977,-0.402952279
R_7vw8DdBEdfAWJMb,3,2,YELL_MWS,3,8.5,N,1.00862954,0.698108977,-0.402952279
R_7vw8DdBEdfAWJMb,3,3,GRTE_MMT,3,4.5,Y,1.00862954,0.698108977,-0.402952279
R_7vw8DdBEdfAWJMb,3,4,GRTE_PBC,3,8.5,Y,1.00862954,0.698108977,-0.402952279
R_7wxbiGhjoFyu1oC,3,1,YELL_MWN,3,4.5,N,0.073896948,-2.27335038,0.896477519
R_7wxbiGhjoFyu1oC,3,2,YELL_MWS,3,8.5,N,0.073896948,-2.27335038,0.896477519
R_7wxbiGhjoFyu1oC,3,3,GRTE_MMT,3,4.5,Y,0.073896948,-2.27335038,0.896477519
R_7wxbiGhjoFyu1oC,3,4,GRTE_PBC,3,8.5,Y,0.073896948,-2.27335038,0.896477519
R_7xw10QfUj6xgMSS,3,1,YELL_MWN,-3,4.5,N,0.714717148,0.705141153,0.5514562
R_7xw10QfUj6xgMSS,3,2,YELL_MWS,-3,8.5,N,0.714717148,0.705141153,0.5514562
R_7xw10QfUj6xgMSS,3,3,GRTE_MMT,-3,4.5,Y,0.714717148,0.705141153,0.5514562
R_7xw10QfUj6xgMSS,3,4,GRTE_PBC,3,8.5,Y,0.714717148,0.705141153,0.5514562
R_814YmULtWKDPVZL,3,1,YELL_MWN,1,4.5,N,NA,NA,NA
R_814YmULtWKDPVZL,3,2,YELL_MWS,3,8.5,N,NA,NA,NA
R_814YmULtWKDPVZL,3,3,GRTE_MMT,0,4.5,Y,NA,NA,NA
R_814YmULtWKDPVZL,3,4,GRTE_PBC,3,8.5,Y,NA,NA,NA
R_8PGgAe1Qp0ccJ4X,3,1,YELL_MWN,-1,4.5,N,0.290953564,0.728092628,-0.107725218
R_8PGgAe1Qp0ccJ4X,3,2,YELL_MWS,3,8.5,N,0.290953564,0.728092628,-0.107725218
R_8PGgAe1Qp0ccJ4X,3,3,GRTE_MMT,3,4.5,Y,0.290953564,0.728092628,-0.107725218
R_8PGgAe1Qp0ccJ4X,3,4,GRTE_PBC,3,8.5,Y,0.290953564,0.728092628,-0.107725218
R_8vTuVLlrIvtGkal,3,1,YELL_MWN,0,4.5,N,0.319043902,-0.556648742,1.21045843
R_8vTuVLlrIvtGkal,3,2,YELL_MWS,3,8.5,N,0.319043902,-0.556648742,1.21045843
R_8vTuVLlrIvtGkal,3,3,GRTE_MMT,3,4.5,Y,0.319043902,-0.556648742,1.21045843
R_8vTuVLlrIvtGkal,3,4,GRTE_PBC,0,8.5,Y,0.319043902,-0.556648742,1.21045843
R_8YOmz4mu2rdNNUn,3,1,YELL_MWN,3,4.5,N,-0.447395033,0.136075714,0.807085166
R_8YOmz4mu2rdNNUn,3,2,YELL_MWS,3,8.5,N,-0.447395033,0.136075714,0.807085166
R_8YOmz4mu2rdNNUn,3,3,GRTE_MMT,3,4.5,Y,-0.447395033,0.136075714,0.807085166
R_8YOmz4mu2rdNNUn,3,4,GRTE_PBC,3,8.5,Y,-0.447395033,0.136075714,0.807085166
R_92DGihYjuOjHSyZ,3,1,YELL_MWN,2,4.5,N,0.55044497,-0.454436945,2.333931342
R_92DGihYjuOjHSyZ,3,2,YELL_MWS,3,8.5,N,0.55044497,-0.454436945,2.333931342
R_92DGihYjuOjHSyZ,3,3,GRTE_MMT,3,4.5,Y,0.55044497,-0.454436945,2.333931342
R_92DGihYjuOjHSyZ,3,4,GRTE_PBC,3,8.5,Y,0.55044497,-0.454436945,2.333931342
R_966QsPlYrjHGOtj,3,1,YELL_MWN,3,4.5,N,0.597344229,1.169943927,0.624309417
R_966QsPlYrjHGOtj,3,2,YELL_MWS,3,8.5,N,0.597344229,1.169943927,0.624309417
R_966QsPlYrjHGOtj,3,3,GRTE_MMT,3,4.5,Y,0.597344229,1.169943927,0.624309417
R_966QsPlYrjHGOtj,3,4,GRTE_PBC,3,8.5,Y,0.597344229,1.169943927,0.624309417
R_9Ikg1FVb6AGjjQb,3,1,YELL_MWN,3,4.5,N,-0.723050864,-0.407091153,0.361715031
R_9Ikg1FVb6AGjjQb,3,2,YELL_MWS,3,8.5,N,-0.723050864,-0.407091153,0.361715031
R_9Ikg1FVb6AGjjQb,3,3,GRTE_MMT,3,4.5,Y,-0.723050864,-0.407091153,0.361715031
R_9Ikg1FVb6AGjjQb,3,4,GRTE_PBC,3,8.5,Y,-0.723050864,-0.407091153,0.361715031
R_9kUqppcmiBCILag,3,1,YELL_MWN,-1,4.5,N,-0.960974614,-0.306834951,1.368694353
R_9kUqppcmiBCILag,3,2,YELL_MWS,-1,8.5,N,-0.960974614,-0.306834951,1.368694353
R_9kUqppcmiBCILag,3,3,GRTE_MMT,2,4.5,Y,-0.960974614,-0.306834951,1.368694353
R_9kUqppcmiBCILag,3,4,GRTE_PBC,-1,8.5,Y,-0.960974614,-0.306834951,1.368694353
R_9PK2NZ5gW87Wwyq,3,1,YELL_MWN,3,4.5,N,-0.036758139,0.090507398,1.045943401
R_9PK2NZ5gW87Wwyq,3,2,YELL_MWS,3,8.5,N,-0.036758139,0.090507398,1.045943401
R_9PK2NZ5gW87Wwyq,3,3,GRTE_MMT,3,4.5,Y,-0.036758139,0.090507398,1.045943401
R_9PK2NZ5gW87Wwyq,3,4,GRTE_PBC,3,8.5,Y,-0.036758139,0.090507398,1.045943401
R_9sVI2oHkqf5dP8T,3,1,YELL_MWN,3,4.5,N,-0.106635526,-1.294942321,0.058824977
R_9sVI2oHkqf5dP8T,3,2,YELL_MWS,3,8.5,N,-0.106635526,-1.294942321,0.058824977
R_9sVI2oHkqf5dP8T,3,3,GRTE_MMT,2,4.5,Y,-0.106635526,-1.294942321,0.058824977
R_9sVI2oHkqf5dP8T,3,4,GRTE_PBC,3,8.5,Y,-0.106635526,-1.294942321,0.058824977
R_a6K0ChV5OJxspvK,3,1,YELL_MWN,3,4.5,N,1.365623412,-0.235903418,-0.60441342
R_a6K0ChV5OJxspvK,3,2,YELL_MWS,2,8.5,N,1.365623412,-0.235903418,-0.60441342
R_a6K0ChV5OJxspvK,3,3,GRTE_MMT,2,4.5,Y,1.365623412,-0.235903418,-0.60441342
R_a6K0ChV5OJxspvK,3,4,GRTE_PBC,2,8.5,Y,1.365623412,-0.235903418,-0.60441342
R_a8XfxQ3u1izftk0,3,1,YELL_MWN,3,4.5,N,1.382132842,-0.132400895,-2.008543953
R_a8XfxQ3u1izftk0,3,2,YELL_MWS,3,8.5,N,1.382132842,-0.132400895,-2.008543953
R_a8XfxQ3u1izftk0,3,3,GRTE_MMT,3,4.5,Y,1.382132842,-0.132400895,-2.008543953
R_a8XfxQ3u1izftk0,3,4,GRTE_PBC,3,8.5,Y,1.382132842,-0.132400895,-2.008543953
R_aCznRK6AKZatA6m,3,1,YELL_MWN,3,4.5,N,0.555634106,0.333918507,1.268684969
R_aCznRK6AKZatA6m,3,2,YELL_MWS,3,8.5,N,0.555634106,0.333918507,1.268684969
R_aCznRK6AKZatA6m,3,3,GRTE_MMT,3,4.5,Y,0.555634106,0.333918507,1.268684969
R_aCznRK6AKZatA6m,3,4,GRTE_PBC,3,8.5,Y,0.555634106,0.333918507,1.268684969
R_aMLI3bmOKqa3Nba,3,1,YELL_MWN,3,4.5,N,0.653991751,-0.974756786,0.625998307
R_aMLI3bmOKqa3Nba,3,2,YELL_MWS,3,8.5,N,0.653991751,-0.974756786,0.625998307
R_aMLI3bmOKqa3Nba,3,3,GRTE_MMT,3,4.5,Y,0.653991751,-0.974756786,0.625998307
R_aMLI3bmOKqa3Nba,3,4,GRTE_PBC,3,8.5,Y,0.653991751,-0.974756786,0.625998307
R_apRrqIz0Wt0aIr6,3,1,YELL_MWN,3,4.5,N,-2.428191248,0.330021132,0.117396788
R_apRrqIz0Wt0aIr6,3,2,YELL_MWS,3,8.5,N,-2.428191248,0.330021132,0.117396788
R_apRrqIz0Wt0aIr6,3,3,GRTE_MMT,3,4.5,Y,-2.428191248,0.330021132,0.117396788
R_apRrqIz0Wt0aIr6,3,4,GRTE_PBC,3,8.5,Y,-2.428191248,0.330021132,0.117396788
R_axia22fCLgdG8mk,3,1,YELL_MWN,1,4.5,N,-0.651744771,0.56462507,-0.130099787
R_axia22fCLgdG8mk,3,2,YELL_MWS,2,8.5,N,-0.651744771,0.56462507,-0.130099787
R_axia22fCLgdG8mk,3,3,GRTE_MMT,2,4.5,Y,-0.651744771,0.56462507,-0.130099787
R_axia22fCLgdG8mk,3,4,GRTE_PBC,2,8.5,Y,-0.651744771,0.56462507,-0.130099787
R_bYgQ00vGFN491o6,3,1,YELL_MWN,2,4.5,N,-0.33824769,0.010378295,-0.250096797
R_bYgQ00vGFN491o6,3,2,YELL_MWS,3,8.5,N,-0.33824769,0.010378295,-0.250096797
R_bYgQ00vGFN491o6,3,3,GRTE_MMT,0,4.5,Y,-0.33824769,0.010378295,-0.250096797
R_bYgQ00vGFN491o6,3,4,GRTE_PBC,2,8.5,Y,-0.33824769,0.010378295,-0.250096797
R_c1lL1oSOxJIB25j,3,1,YELL_MWN,3,4.5,N,-0.691470984,1.318504731,0.107369078
R_c1lL1oSOxJIB25j,3,2,YELL_MWS,3,8.5,N,-0.691470984,1.318504731,0.107369078
R_c1lL1oSOxJIB25j,3,3,GRTE_MMT,3,4.5,Y,-0.691470984,1.318504731,0.107369078
R_c1lL1oSOxJIB25j,3,4,GRTE_PBC,3,8.5,Y,-0.691470984,1.318504731,0.107369078
R_cKuLQdJeylKEqhO,3,1,YELL_MWN,2,4.5,N,-0.083946086,0.114574674,-0.522257197
R_cKuLQdJeylKEqhO,3,2,YELL_MWS,2,8.5,N,-0.083946086,0.114574674,-0.522257197
R_cKuLQdJeylKEqhO,3,3,GRTE_MMT,0,4.5,Y,-0.083946086,0.114574674,-0.522257197
R_cKuLQdJeylKEqhO,3,4,GRTE_PBC,0,8.5,Y,-0.083946086,0.114574674,-0.522257197
R_csbsWlra0c54MQX,3,1,YELL_MWN,3,4.5,N,-0.420747649,1.042459454,-0.528458742
R_csbsWlra0c54MQX,3,2,YELL_MWS,3,8.5,N,-0.420747649,1.042459454,-0.528458742
R_csbsWlra0c54MQX,3,3,GRTE_MMT,3,4.5,Y,-0.420747649,1.042459454,-0.528458742
R_csbsWlra0c54MQX,3,4,GRTE_PBC,3,8.5,Y,-0.420747649,1.042459454,-0.528458742
R_cZNayfgz70wemVi,3,1,YELL_MWN,3,4.5,N,1.02995238,1.289071037,0.555903162
R_cZNayfgz70wemVi,3,2,YELL_MWS,3,8.5,N,1.02995238,1.289071037,0.555903162
R_cZNayfgz70wemVi,3,3,GRTE_MMT,3,4.5,Y,1.02995238,1.289071037,0.555903162
R_cZNayfgz70wemVi,3,4,GRTE_PBC,3,8.5,Y,1.02995238,1.289071037,0.555903162
R_d1C9viAxaTe1qjb,3,1,YELL_MWN,3,4.5,N,-0.155518723,0.329615532,0.281931205
R_d1C9viAxaTe1qjb,3,2,YELL_MWS,3,8.5,N,-0.155518723,0.329615532,0.281931205
R_d1C9viAxaTe1qjb,3,3,GRTE_MMT,3,4.5,Y,-0.155518723,0.329615532,0.281931205
R_d1C9viAxaTe1qjb,3,4,GRTE_PBC,3,8.5,Y,-0.155518723,0.329615532,0.281931205
R_dDC0Vl3ZRQWbZ86,3,1,YELL_MWN,3,4.5,N,0.517787701,0.277401747,-0.607623589
R_dDC0Vl3ZRQWbZ86,3,2,YELL_MWS,3,8.5,N,0.517787701,0.277401747,-0.607623589
R_dDC0Vl3ZRQWbZ86,3,3,GRTE_MMT,1,4.5,Y,0.517787701,0.277401747,-0.607623589
R_dDC0Vl3ZRQWbZ86,3,4,GRTE_PBC,3,8.5,Y,0.517787701,0.277401747,-0.607623589
R_dDeMMMNKdK7aS9Z,3,1,YELL_MWN,1,4.5,N,0.535128944,0.450134917,0.159188946
R_dDeMMMNKdK7aS9Z,3,2,YELL_MWS,1,8.5,N,0.535128944,0.450134917,0.159188946
R_dDeMMMNKdK7aS9Z,3,3,GRTE_MMT,1,4.5,Y,0.535128944,0.450134917,0.159188946
R_dDeMMMNKdK7aS9Z,3,4,GRTE_PBC,1,8.5,Y,0.535128944,0.450134917,0.159188946
R_deCjn2TrZo7BvOD,3,1,YELL_MWN,1,4.5,N,-1.52479511,-0.323469549,1.24287468
R_deCjn2TrZo7BvOD,3,2,YELL_MWS,3,8.5,N,-1.52479511,-0.323469549,1.24287468
R_deCjn2TrZo7BvOD,3,3,GRTE_MMT,2,4.5,Y,-1.52479511,-0.323469549,1.24287468
R_deCjn2TrZo7BvOD,3,4,GRTE_PBC,3,8.5,Y,-1.52479511,-0.323469549,1.24287468
R_dF89RiSglqSSGFi,3,1,YELL_MWN,-3,4.5,N,-0.561713752,-0.475944424,-1.099973372
R_dF89RiSglqSSGFi,3,2,YELL_MWS,2,8.5,N,-0.561713752,-0.475944424,-1.099973372
R_dF89RiSglqSSGFi,3,3,GRTE_MMT,1,4.5,Y,-0.561713752,-0.475944424,-1.099973372
R_dF89RiSglqSSGFi,3,4,GRTE_PBC,3,8.5,Y,-0.561713752,-0.475944424,-1.099973372
R_dFBau2i6yVgGGDW,3,1,YELL_MWN,3,4.5,N,0.80835347,-0.074876184,0.234574453
R_dFBau2i6yVgGGDW,3,2,YELL_MWS,3,8.5,N,0.80835347,-0.074876184,0.234574453
R_dFBau2i6yVgGGDW,3,3,GRTE_MMT,3,4.5,Y,0.80835347,-0.074876184,0.234574453
R_dFBau2i6yVgGGDW,3,4,GRTE_PBC,3,8.5,Y,0.80835347,-0.074876184,0.234574453
R_doAIQQ9HXonWder,3,1,YELL_MWN,3,4.5,N,-0.154949153,-1.261021621,-0.791302699
R_doAIQQ9HXonWder,3,2,YELL_MWS,3,8.5,N,-0.154949153,-1.261021621,-0.791302699
R_doAIQQ9HXonWder,3,3,GRTE_MMT,0,4.5,Y,-0.154949153,-1.261021621,-0.791302699
R_doAIQQ9HXonWder,3,4,GRTE_PBC,3,8.5,Y,-0.154949153,-1.261021621,-0.791302699
R_dq9whnn4CFrgn0e,3,1,YELL_MWN,3,4.5,N,0.519140366,0.091798201,-0.521475115
R_dq9whnn4CFrgn0e,3,2,YELL_MWS,3,8.5,N,0.519140366,0.091798201,-0.521475115
R_dq9whnn4CFrgn0e,3,3,GRTE_MMT,3,4.5,Y,0.519140366,0.091798201,-0.521475115
R_dq9whnn4CFrgn0e,3,4,GRTE_PBC,3,8.5,Y,0.519140366,0.091798201,-0.521475115
R_dYE7x6J91luKdU0,3,1,YELL_MWN,-2,4.5,N,-0.891032569,1.572451878,-0.178945691
R_dYE7x6J91luKdU0,3,2,YELL_MWS,3,8.5,N,-0.891032569,1.572451878,-0.178945691
R_dYE7x6J91luKdU0,3,3,GRTE_MMT,3,4.5,Y,-0.891032569,1.572451878,-0.178945691
R_dYE7x6J91luKdU0,3,4,GRTE_PBC,3,8.5,Y,-0.891032569,1.572451878,-0.178945691
R_dyHz60eMem3Oi4J,3,1,YELL_MWN,3,4.5,N,-0.610663116,-0.867570792,-0.486471938
R_dyHz60eMem3Oi4J,3,2,YELL_MWS,2,8.5,N,-0.610663116,-0.867570792,-0.486471938
R_dyHz60eMem3Oi4J,3,3,GRTE_MMT,2,4.5,Y,-0.610663116,-0.867570792,-0.486471938
R_dyHz60eMem3Oi4J,3,4,GRTE_PBC,3,8.5,Y,-0.610663116,-0.867570792,-0.486471938
R_e21qEjMx5LuXoGu,3,1,YELL_MWN,2,4.5,N,0.9402954,-0.64640264,0.145060904
R_e21qEjMx5LuXoGu,3,2,YELL_MWS,3,8.5,N,0.9402954,-0.64640264,0.145060904
R_e21qEjMx5LuXoGu,3,3,GRTE_MMT,3,4.5,Y,0.9402954,-0.64640264,0.145060904
R_e21qEjMx5LuXoGu,3,4,GRTE_PBC,3,8.5,Y,0.9402954,-0.64640264,0.145060904
R_e4HyvhV2NpMeUf1,3,1,YELL_MWN,3,4.5,N,0.91070712,1.331214574,1.182775875
R_e4HyvhV2NpMeUf1,3,2,YELL_MWS,3,8.5,N,0.91070712,1.331214574,1.182775875
R_e4HyvhV2NpMeUf1,3,3,GRTE_MMT,3,4.5,Y,0.91070712,1.331214574,1.182775875
R_e4HyvhV2NpMeUf1,3,4,GRTE_PBC,3,8.5,Y,0.91070712,1.331214574,1.182775875
R_e5Ui7iWcRPLDNDw,3,1,YELL_MWN,3,4.5,N,-1.547372703,-0.330566085,-0.92101472
R_e5Ui7iWcRPLDNDw,3,2,YELL_MWS,3,8.5,N,-1.547372703,-0.330566085,-0.92101472
R_e5Ui7iWcRPLDNDw,3,3,GRTE_MMT,2,4.5,Y,-1.547372703,-0.330566085,-0.92101472
R_e5Ui7iWcRPLDNDw,3,4,GRTE_PBC,3,8.5,Y,-1.547372703,-0.330566085,-0.92101472
R_e63TSBrTtXXBnfZ,3,1,YELL_MWN,-1,4.5,N,-1.535999415,-0.746780786,-1.174785382
R_e63TSBrTtXXBnfZ,3,2,YELL_MWS,2,8.5,N,-1.535999415,-0.746780786,-1.174785382
R_e63TSBrTtXXBnfZ,3,3,GRTE_MMT,1,4.5,Y,-1.535999415,-0.746780786,-1.174785382
R_e63TSBrTtXXBnfZ,3,4,GRTE_PBC,0,8.5,Y,-1.535999415,-0.746780786,-1.174785382
R_ef532CD3O7rQ0SY,3,1,YELL_MWN,3,4.5,N,0.114566511,0.033705794,-0.299862379
R_ef532CD3O7rQ0SY,3,2,YELL_MWS,3,8.5,N,0.114566511,0.033705794,-0.299862379
R_ef532CD3O7rQ0SY,3,3,GRTE_MMT,3,4.5,Y,0.114566511,0.033705794,-0.299862379
R_ef532CD3O7rQ0SY,3,4,GRTE_PBC,3,8.5,Y,0.114566511,0.033705794,-0.299862379
R_ejudSCRBu5oIPwQ,3,1,YELL_MWN,0,4.5,N,-0.283298601,-1.871617732,-0.727717699
R_ejudSCRBu5oIPwQ,3,2,YELL_MWS,3,8.5,N,-0.283298601,-1.871617732,-0.727717699
R_ejudSCRBu5oIPwQ,3,3,GRTE_MMT,3,4.5,Y,-0.283298601,-1.871617732,-0.727717699
R_ejudSCRBu5oIPwQ,3,4,GRTE_PBC,3,8.5,Y,-0.283298601,-1.871617732,-0.727717699
R_eQJBwIXPfcLDoYx,3,1,YELL_MWN,0,4.5,N,-0.902523159,0.050584744,0.142543199
R_eQJBwIXPfcLDoYx,3,2,YELL_MWS,0,8.5,N,-0.902523159,0.050584744,0.142543199
R_eQJBwIXPfcLDoYx,3,3,GRTE_MMT,3,4.5,Y,-0.902523159,0.050584744,0.142543199
R_eQJBwIXPfcLDoYx,3,4,GRTE_PBC,3,8.5,Y,-0.902523159,0.050584744,0.142543199
R_f2hm7wOXefVrl0O,3,1,YELL_MWN,3,4.5,N,0.08143591,0.928801078,-0.14003118
R_f2hm7wOXefVrl0O,3,2,YELL_MWS,3,8.5,N,0.08143591,0.928801078,-0.14003118
R_f2hm7wOXefVrl0O,3,3,GRTE_MMT,3,4.5,Y,0.08143591,0.928801078,-0.14003118
R_f2hm7wOXefVrl0O,3,4,GRTE_PBC,3,8.5,Y,0.08143591,0.928801078,-0.14003118
R_f3yLlvLukdYJlLU,3,1,YELL_MWN,3,4.5,N,0.475819109,-1.374247611,0.664325858
R_f3yLlvLukdYJlLU,3,2,YELL_MWS,3,8.5,N,0.475819109,-1.374247611,0.664325858
R_f3yLlvLukdYJlLU,3,3,GRTE_MMT,3,4.5,Y,0.475819109,-1.374247611,0.664325858
R_f3yLlvLukdYJlLU,3,4,GRTE_PBC,3,8.5,Y,0.475819109,-1.374247611,0.664325858
R_f8GuHVzFUclOqGN,3,1,YELL_MWN,3,4.5,N,0.65818023,-0.408064048,-1.593203314
R_f8GuHVzFUclOqGN,3,2,YELL_MWS,3,8.5,N,0.65818023,-0.408064048,-1.593203314
R_f8GuHVzFUclOqGN,3,3,GRTE_MMT,-1,4.5,Y,0.65818023,-0.408064048,-1.593203314
R_f8GuHVzFUclOqGN,3,4,GRTE_PBC,3,8.5,Y,0.65818023,-0.408064048,-1.593203314
R_fGV9z509MxyV1dm,3,1,YELL_MWN,3,4.5,N,0.179771695,0.367336978,0.527881106
R_fGV9z509MxyV1dm,3,2,YELL_MWS,3,8.5,N,0.179771695,0.367336978,0.527881106
R_fGV9z509MxyV1dm,3,3,GRTE_MMT,0,4.5,Y,0.179771695,0.367336978,0.527881106
R_fGV9z509MxyV1dm,3,4,GRTE_PBC,3,8.5,Y,0.179771695,0.367336978,0.527881106
R_fJeqAVaIRydbOAT,3,1,YELL_MWN,3,4.5,N,-0.464144601,0.288458095,0.223162841
R_fJeqAVaIRydbOAT,3,2,YELL_MWS,3,8.5,N,-0.464144601,0.288458095,0.223162841
R_fJeqAVaIRydbOAT,3,3,GRTE_MMT,3,4.5,Y,-0.464144601,0.288458095,0.223162841
R_fJeqAVaIRydbOAT,3,4,GRTE_PBC,3,8.5,Y,-0.464144601,0.288458095,0.223162841
R_fjPgpPPepdpHAD2,3,1,YELL_MWN,3,4.5,N,0.090427586,1.443661516,-0.469000647
R_fjPgpPPepdpHAD2,3,2,YELL_MWS,3,8.5,N,0.090427586,1.443661516,-0.469000647
R_fjPgpPPepdpHAD2,3,3,GRTE_MMT,2,4.5,Y,0.090427586,1.443661516,-0.469000647
R_fjPgpPPepdpHAD2,3,4,GRTE_PBC,3,8.5,Y,0.090427586,1.443661516,-0.469000647
R_fuJv42hKM79uLKU,3,1,YELL_MWN,3,4.5,N,-0.123663199,-1.888982984,-0.592430034
R_fuJv42hKM79uLKU,3,2,YELL_MWS,3,8.5,N,-0.123663199,-1.888982984,-0.592430034
R_fuJv42hKM79uLKU,3,3,GRTE_MMT,2,4.5,Y,-0.123663199,-1.888982984,-0.592430034
R_fuJv42hKM79uLKU,3,4,GRTE_PBC,3,8.5,Y,-0.123663199,-1.888982984,-0.592430034
R_fveCUVSS6jFIZjr,3,1,YELL_MWN,2,4.5,N,0.951521704,0.627232447,-0.801948618
R_fveCUVSS6jFIZjr,3,2,YELL_MWS,3,8.5,N,0.951521704,0.627232447,-0.801948618
R_fveCUVSS6jFIZjr,3,3,GRTE_MMT,3,4.5,Y,0.951521704,0.627232447,-0.801948618
R_fveCUVSS6jFIZjr,3,4,GRTE_PBC,3,8.5,Y,0.951521704,0.627232447,-0.801948618
R_fxChijW5lFZj28F,3,1,YELL_MWN,-3,4.5,N,-1.110390101,1.193502402,1.041346842
R_fxChijW5lFZj28F,3,2,YELL_MWS,3,8.5,N,-1.110390101,1.193502402,1.041346842
R_fxChijW5lFZj28F,3,3,GRTE_MMT,1,4.5,Y,-1.110390101,1.193502402,1.041346842
R_fxChijW5lFZj28F,3,4,GRTE_PBC,3,8.5,Y,-1.110390101,1.193502402,1.041346842
R_gCMzurXvzr0RbLe,3,1,YELL_MWN,3,4.5,N,-0.423851557,-1.31101526,-0.277418915
R_gCMzurXvzr0RbLe,3,2,YELL_MWS,3,8.5,N,-0.423851557,-1.31101526,-0.277418915
R_gCMzurXvzr0RbLe,3,3,GRTE_MMT,3,4.5,Y,-0.423851557,-1.31101526,-0.277418915
R_gCMzurXvzr0RbLe,3,4,GRTE_PBC,3,8.5,Y,-0.423851557,-1.31101526,-0.277418915
R_gezl3WTCZd9bOwe,3,1,YELL_MWN,2,4.5,N,1.064913208,0.873272911,-0.560683052
R_gezl3WTCZd9bOwe,3,2,YELL_MWS,3,8.5,N,1.064913208,0.873272911,-0.560683052
R_gezl3WTCZd9bOwe,3,3,GRTE_MMT,0,4.5,Y,1.064913208,0.873272911,-0.560683052
R_gezl3WTCZd9bOwe,3,4,GRTE_PBC,3,8.5,Y,1.064913208,0.873272911,-0.560683052
R_gqxg4hL17gCRj5s,3,1,YELL_MWN,2,4.5,N,0.346414853,-1.712233266,0.097267739
R_gqxg4hL17gCRj5s,3,2,YELL_MWS,3,8.5,N,0.346414853,-1.712233266,0.097267739
R_gqxg4hL17gCRj5s,3,3,GRTE_MMT,3,4.5,Y,0.346414853,-1.712233266,0.097267739
R_gqxg4hL17gCRj5s,3,4,GRTE_PBC,3,8.5,Y,0.346414853,-1.712233266,0.097267739
R_gRJhpyKbkS7w2KG,3,1,YELL_MWN,3,4.5,N,0.790591181,1.254149268,-1.083838899
R_gRJhpyKbkS7w2KG,3,2,YELL_MWS,3,8.5,N,0.790591181,1.254149268,-1.083838899
R_gRJhpyKbkS7w2KG,3,3,GRTE_MMT,0,4.5,Y,0.790591181,1.254149268,-1.083838899
R_gRJhpyKbkS7w2KG,3,4,GRTE_PBC,3,8.5,Y,0.790591181,1.254149268,-1.083838899
R_gTH8fi3RO2xHHXq,3,1,YELL_MWN,2,4.5,N,-2.466521711,0.596971038,-0.182319839
R_gTH8fi3RO2xHHXq,3,2,YELL_MWS,2,8.5,N,-2.466521711,0.596971038,-0.182319839
R_gTH8fi3RO2xHHXq,3,3,GRTE_MMT,-2,4.5,Y,-2.466521711,0.596971038,-0.182319839
R_gTH8fi3RO2xHHXq,3,4,GRTE_PBC,2,8.5,Y,-2.466521711,0.596971038,-0.182319839
R_h7yTPVXLxJPCTfY,3,1,YELL_MWN,-3,4.5,N,0.613389059,1.444972248,-0.0347846
R_h7yTPVXLxJPCTfY,3,2,YELL_MWS,3,8.5,N,0.613389059,1.444972248,-0.0347846
R_h7yTPVXLxJPCTfY,3,3,GRTE_MMT,3,4.5,Y,0.613389059,1.444972248,-0.0347846
R_h7yTPVXLxJPCTfY,3,4,GRTE_PBC,3,8.5,Y,0.613389059,1.444972248,-0.0347846
R_heTzKNEhQ0DlOUL,3,1,YELL_MWN,3,4.5,N,-0.647976397,-0.010944028,0.245180432
R_heTzKNEhQ0DlOUL,3,2,YELL_MWS,3,8.5,N,-0.647976397,-0.010944028,0.245180432
R_heTzKNEhQ0DlOUL,3,3,GRTE_MMT,0,4.5,Y,-0.647976397,-0.010944028,0.245180432
R_heTzKNEhQ0DlOUL,3,4,GRTE_PBC,3,8.5,Y,-0.647976397,-0.010944028,0.245180432
R_hiUoMVjQRZvHYKG,3,1,YELL_MWN,0,4.5,N,0.504175501,0.918061198,-0.876489145
R_hiUoMVjQRZvHYKG,3,2,YELL_MWS,1,8.5,N,0.504175501,0.918061198,-0.876489145
R_hiUoMVjQRZvHYKG,3,3,GRTE_MMT,0,4.5,Y,0.504175501,0.918061198,-0.876489145
R_hiUoMVjQRZvHYKG,3,4,GRTE_PBC,0,8.5,Y,0.504175501,0.918061198,-0.876489145
R_htocYFssM8UYVWy,3,1,YELL_MWN,-1,4.5,N,0.785507073,1.37590268,0.508920627
R_htocYFssM8UYVWy,3,2,YELL_MWS,3,8.5,N,0.785507073,1.37590268,0.508920627
R_htocYFssM8UYVWy,3,3,GRTE_MMT,3,4.5,Y,0.785507073,1.37590268,0.508920627
R_htocYFssM8UYVWy,3,4,GRTE_PBC,3,8.5,Y,0.785507073,1.37590268,0.508920627
R_hxr7ZWWkAZNOPKr,3,1,YELL_MWN,3,4.5,N,0.862993685,-0.3318754,-2.380824922
R_hxr7ZWWkAZNOPKr,3,2,YELL_MWS,3,8.5,N,0.862993685,-0.3318754,-2.380824922
